"Player ID","Round","Pick","Ov Pick","Pos","Player","Team","Fantasy Team","Time (CEST)"
"03lls","5","3","51","SF","Jaylen Brown","PHI","sanj156","2026-07-24T07:02:06.000Z"
"076vc","5","4","52","PF","Cameron Boozer","MEM","Hoobob","2026-07-24T07:32:34.000Z"
"06mjw","5","5","53","PG","Stephon Castle","SA","Son","2026-07-24T14:10:24.000Z"
"042nq","5","6","54","PG","Dejounte Murray","NO","shuey33","2026-07-24T14:14:41.000Z"
"06cby","5","7","55","PG","Keyonte George","UTA","Anyang","2026-07-24T20:51:47.000Z"
"051oi","5","8","56","PG","Ja Morant","POR","Snooch","2026-07-24T21:59:25.000Z"
"05uii","5","9","57","SF","Franz Wagner","ORL","jakemosky","2026-07-24T22:21:14.000Z"
"04qrn","5","10","58","SF","Mikal Bridges","NY","Sternhold","2026-07-25T06:21:27.000Z"
"06210","5","11","59","PF","Paolo Banchero","ORL","JDUB13","2026-07-25T06:21:27.000Z"
"04ewn","5","12","60","PF","OG Anunoby","NY","Oceanman","2026-07-25T06:21:29.000Z"
"06217","6","1","61","SG","Dyson Daniels","ATL","Oceanman","2026-07-25T06:21:31.000Z"
"049kb","6","2","62","PG","DeAaron Fox","SA","JDUB13","2026-07-25T12:05:32.776Z"
"06227","6","3","63","PG","Ryan Rollins","MIL","Sternhold","2026-07-25T13:22:37.882Z"
"02nf6","6","4","64","PG","Damian Lillard","POR","jakemosky","2026-07-25T14:23:05.126Z"
"051ot","6","5","65","SG","Tyler Herro","MIL","Snooch","2026-07-25T21:37:12.747Z"
"06mk3","6","6","66","SF","Matas Buzelis","CHI","Anyang","2026-07-26T05:37:16.576Z"
"04qrr","6","7","67","SF","Michael Porter","BKN","shuey33","2026-07-26T11:43:18.668Z"
"051p4","6","8","68","SG","Ty Jerome","MEM","Son","2026-07-26T13:22:06.304Z"
"06mk7","6","9","69","C","Kelel Ware","MIL","Hoobob","2026-07-26T13:46:07.379Z"
